Huobi
52257
51957
52019
52019
52314
52259
52259
52689
52455
52455
52378
52178
52178
52381
52279
52279
52820
53676
53676
53782
53515
53515
53815
53928
53928
54249
53993
53993
54136
53712
53712
54165
54264
54264
54376
56381
56381
55850
55728
55728
55664
55538
55538
55376
55278
55278
55461
55382
55382
55221
55310
55310
55533
55572
55572
55567
55135
55135
55509
55027
55027
55097
54904
54904
55052
55200
55200
55537
55396
55396
55597
55654
55654
55788
56077
56077
56358
56537
56537
56647
56050
56050
56687
56729
56729
57075
57074
57074
57073
57042
57042
57173
57156
57156
57176
57177
57177
57166
57143
57143
57035
56842
56842
56967
57063
57063
57452
57648
57648
57845
57966
57966
58500
58415
58415
58299
58289
58289
58353
58215
58215
56814
56949
56949
56972
54361
54361
54290
54265
54265
54414
53546
53546
53605
53689
53689
53773
53513
53513
53358
53380
53380
53075
53096
53096
53489
53288
53288
52888
52698
52698
52666
52748
52748
53186
53150
53150
53413
53502
53502
53207
52979
52979
52915
52965
52965
52767
52193
52193
52265
52204
52204
52312
53093
53093
53070
53325
53325
53459
53780
53780
53939
53706
53706
53641
53641
52841
53264
53264
52752
52638
52638
52672
52880
53690
53690
53328
53545
53545
53675
53692
53692
53553
54150
54150
54244
54039
54039
54101
54101
53953
53987
53987
54518
54548
54548
54597
54617
54617
54689
54498
54498
54601
54630
54630
54629
54990
54990
55020
54748
54842
54842
54875
54608
54608
54773
54773
54796
53700
53700
52850
52826
52826
52887
53326
53326
53195
53200
53200
53277
53032
53032
52704
53054
53054
52761
52976
52976
52448
51971
51971
51910
51853
51853
51732
51643
51643
51822
52063
52063
52600
53165
53165
52989
53139
53139
53561
54420
54420
54561
54611
54611
54443
54312
54312
54439
54275
54275
54286
54398
54398
54481
54339
54339
54296
55202
55202
55614
59263
59263
60824
60989
60989
59971
59081
59081
58861
59089
59089
59133
59156
59156
53553
53715
53715
53202
52748
52748
52745
52757
52757
52771
52652
52652
52649
52563
52563
52301
52336
52336
52305
52294
52294
52344
52456
52456
52356
52219
52219
51943
51367
51367
51177
51219
51219
50762
50882
50882
50762
50636
50636
50531
50022
50022
50320
50517
50517
50641
50532
50532
50625
50891
50891
50521
50552
50552
50517
50586
50586
50427
50380
50380
50745
50642
50642
50441
49882
49882
49707
50190
50190
48360
48177
48177
48193
48494
48494
48437
48773
48773
48810
48828
48828
49008
48732
48732
48676
48161
48161
48160
48071
48071
48108
48276
48276
48077
47929
47929
47819
47685
47685
47722
47463
47463
47277
47174
47174
47129
47151
47151
46758
47134
47134
47191
46844
46844
47127
47339
47339
47406
47378
47378
47362
47235
47235
47161
47155
47155
47050
46869
46869
46815
46576
46576
46662
46237
46237
46307
46988
46988
46154
46221
46221
46356
46603
46603
46869
46898
46898
46794
46824
46824
46903
46918
46918
47094
46906
46906
46843
47070
47070
47235
47391
47391
47471
47774
47774
47752
47781
47781
48023
48111
48111
48493
48428
48428
48288
48166
48166
49669
49848
49848
50594
51149
51149
51469
51652
51652
51051
50818
50818
50892
50407
50407
50621
50220
50220
50428
50368
50368
51163
52039
52039
49320
48624
48624
48479
48255
48255
48778
48572
48572
48636
48536
48536
48513
48310
48310
48517
48578
48578
48342
48735
48735
48759
48598
48598
48476
48415
48415
48396
48424
48424
48262
48596
48596
48557
48532
48532
48087
48020
48020
47455
47071
47071
46930
47186
47186
47576
48183
48183
48364
48511
48511
48603
48397
48397
48621
48660
48660
48553
48554
48554
48333
47325
47325
47179
47185
47185
47247
47514
47514
47379
47681
47681
47275
47118
47118
46958
46603
46603
47357
47271
47271
47238
47446
47446
47545
47214
47214
47278
47958
47958
48509
48509
48451
48894
48803
48803
48974
49116
49116
49185
48975
48975
48785
48655
48655
48603
48707
48707
48800
48860
48860
48721
48721
48836
48955
48955
48624
48575
48575
48443
48439
48336
48336
48300
49730
49730
49260
49731
49731
49583
49583
50157
50512
50512
51375
51961
51961
51861
52084
52084
51867
51906
51906
51993
51980
51980
52400
51985
51211
51211
51418
51418
51161
51339
51339
51255
50964
52168
52168
52848
52970
52970
53151
53342
53342
53437
52975
52975
53241
53222
53222
53079
52701
52701
52681
52675
52675
52598
52597
52597
52681
52940
52940
52860
53078
53078
52992
54579
54579
55822
56265
56265
56351
56923
56923
57038
57011
57011
56589
56588
56588
57039
57041
57041
56956
57107
57107
57494
57614
57614
57634
56855
56855
56890
57043
57043
57072
57254
57254
57184
57025
57025
57380
56806
56806
57631
57673
57673
57706
57598
57598
57870
58136
58136
58012
58492
58492
58905
59092
59092
59258
58162
58162
57037
57316
57316
56820
56706
56706
56650
55959
55959
55968
55933
55933
55971
55963
55963
55749
56763
56763
56470
56469
56469
56846
56911
56911
56834
56550
56550
56595
57283
57283
57264
57264
57809
57796
57796
57872
57852
57852
57997
58035
58164
58164
58077
58231
58231
57030
58691
58691
59006
59103
59103
58572
58413
58413
58282
58282
58053
57644
57644
57382
57202
57202
57422
57342
57342
57345
57145
57145
57173
57189
57189
57045
56949
56949
56743
56790
56790
56666
56650
56812
56812
56919
56919
57058
56980
56980
56333
56277
56277
56635
56892
56892
56758
56461
56461
56313
56355
56355
56898
56792
56792
56501
57655
57655
57767
57842
57842
57687
57551
57551
57458
57544
57544
57260
57369
57369
57250
57089
57089
57158
56951
56951
56784
56802
56802
56761
56146
56146
55977
55951
55951
55837
55823
55823
55944
56102
56102
56213
56667
56667
56470
57082
57082
56906
56346
56346
56332
56363
56363
56035
56290
56290
56365
56319
56319
55582
56385
56385
55623
56008
56008
55112
55261
55261
55362
55174
55174
55290
56494
56494
55086
55428
55428
55425
55908
55908
55841
55664
55664
56033
56578
56578
56497
56578
56578
56845
57009
57009
57139
57085
57085
57231
57198
57198
57086
56744
56744
56475
55643
55643
55721
56022
56022
56139
56257
56257
55554
53669
53669
53086
52847
52847
52445
52293
52293
52067
51863
51863
51991
52007
52007
51919
52072
52072
52191
51925
51925
51613
51519
51519
51392
51206
51206
51504
51237
51237
51347
51650
51650
51669
51775
51775
52034
51917
51917
51904
52011
52011
52458
52470
52470
52262
52257
52257
51957
52019
52019
52314
52259
52259
52689
52455
52455
52378
52178
52178
52381
52279
52279
52820
53676
53676
53782
53515
53515
53815
53928
53928
54249
53993
53993
54136
53712
53712
54165
54264
54264
54376
56381
56381
55850
55728
55728
55664
55538
55538
55376
55278
55278
55461
55382
55382
55221
55310
55310
55533
55572
55572
55567
55135
55135
55509
55027
55027
55097
54904
54904
55052
55200
55200
55537
55396
55396
55597
55654
55654
55788
56077
56077
56358
56537
56537
56647
56050
56050
56687
56729
56729
57075
57074
57074
57073
57042
57042
57173
57156
57156
57176
57177
57177
57166
57143
57143
57035
56842
56842
56967
57063
57063
57452
57648
57648
57845
57966
57966
58500
58415
58415
58299
58289
58289
58353
58215
58215
56814
56949
56949
56972
54361
54361
54290
54265
54265
54414
53546
53546
53605
53689
53689
53773
53513
53513
53358
53380
53380
53075
53096
53096
53489
53288
53288
52888
52698
52698
52666
52748
52748
53186
53150
53150
53413
53502
53502
53207
52979
52979
52915
52965
52965
52767
52193
52193
52265
52204
52204
52312
53093
53093
53070
53325
53325
53459
53780
53780
53939
53706
53706
53641
53641
52841
53264
53264
52752
52638
52638
52672
52880
53690
53690
53328
53545
53545
53675
53692
53692
53553
54150
54150
54244
54039
54039
54101
54101
53953
53987
53987
54518
54548
54548
54597
54617
54617
54689
54498
54498
54601
54630
54630
54629
54990
54990
55020
54748
54842
54842
54875
54608
54608
54773
54773
54796
53700
53700
52850
52826
52826
52887
53326
53326
53195
53200
53200
53277
53032
53032
52704
53054
53054
52761
52976
52976
52448
51971
51971
51910
51853
51853
51732
51643
51643
51822
52063
52063
52600
53165
53165
52989
53139
53139
53561
54420
54420
54561
54611
54611
54443
54312
54312
54439
54275
54275
54286
54398
54398
54481
54339
54339
54296
55202
55202
55614
59263
59263
60824
60989
60989
59971
59081
59081
58861
59089
59089
59133
59156
59156
53553
53715
53715
53202
52748
52748
52745
52757
52757
52771
52652
52652
52649
52563
52563
52301
52336
52336
52305
52294
52294
52344
52456
52456
52356
52219
52219
51943
51367
51367
51177
51219
51219
50762
50882
50882
50762
50636
50636
50531
50022
50022
50320
50517
50517
50641
50532
50532
50625
50891
50891
50521
50552
50552
50517
50586
50586
50427
50380
50380
50745
50642
50642
50441
49882
49882
49707
50190
50190
48360
48177
48177
48193
48494
48494
48437
48773
48773
48810
48828
48828
49008
48732
48732
48676
48161
48161
48160
48071
48071
48108
48276
48276
48077
47929
47929
47819
47685
47685
47722
47463
47463
47277
47174
47174
47129
47151
47151
46758
47134
47134
47191
46844
46844
47127
47339
47339
47406
47378
47378
47362
47235
47235
47161
47155
47155
47050
46869
46869
46815
46576
46576
46662
46237
46237
46307
46988
46988
46154
46221
46221
46356
46603
46603
46869
46898
46898
46794
46824
46824
46903
46918
46918
47094
46906
46906
46843
47070
47070
47235
47391
47391
47471
47774
47774
47752
47781
47781
48023
48111
48111
48493
48428
48428
48288
48166
48166
49669
49848
49848
50594
51149
51149
51469
51652
51652
51051
50818
50818
50892
50407
50407
50621
50220
50220
50428
50368
50368
51163
52039
52039
49320
48624
48624
48479
48255
48255
48778
48572
48572
48636
48536
48536
48513
48310
48310
48517
48578
48578
48342
48735
48735
48759
48598
48598
48476
48415
48415
48396
48424
48424
48262
48596
48596
48557
48532
48532
48087
48020
48020
47455
47071
47071
46930
47186
47186
47576
48183
48183
48364
48511
48511
48603
48397
48397
48621
48660
48660
48553
48554
48554
48333
47325
47325
47179
47185
47185
47247
47514
47514
47379
47681
47681
47275
47118
47118
46958
46603
46603
47357
47271
47271
47238
47446
47446
47545
47214
47214
47278
47958
47958
48509
48509
48451
48894
48803
48803
48974
49116
49116
49185
48975
48975
48785
48655
48655
48603
48707
48707
48800
48860
48860
48721
48721
48836
48955
48955
48624
48575
48575
48443
48439
48336
48336
48300
49730
49730
49260
49731
49731
49583
49583
50157
50512
50512
51375
51961
51961
51861
52084
52084
51867
51906
51906
51993
51980
51980
52400
51985
51211
51211
51418
51418
51161
51339
51339
51255
50964
33149
33151
33204
33090
33043
33089
33093
33090
33156
33168
33167
33167
33303
33317
33317
33317
33317
33316
33332
33385
33253
33149
33153
33149
33249
33196
33242
33239
33100
33030
37707
37717
37783
37610
37604
37609
37716
37711
37906
37968
37735
37702
37883
37877
37893
37867
37789
37933
38562
38309
38127
38238
38223
38173
38196
38530
38696
38380
38613
39059
39317
39094
39163
39231
39154
39181
39086
39222
39464
39418
39760
40018
39946
38806
39032
39302
38994
38761
39449
39012
39259
38962
38703
38272
38763
38760
38779
38857
39035
38777
38338
38473
38533
38234
38290
38924
40059
39656
39719
39787
39987
39891
39861
40909
41344
41346
40070
40181
39789
40094
40369
40403
40389
40492
40486
40503
39963
39632
40228
39900
40248
40264
40334
39484
39372
39386
39047
39016
39055
39053
39057
39017
39119
39212
39190
38987
38530
38832
38775
38740
38633
38702
38845
38755
38584
38247
38380
38290
38122
38198
38126
38374
38680
38731
38580
38514
38510
38508
38547
38599
38641
38988
39064
39280
39207
39452
39112
39269
39465
39385
39339
39244
39192
39046
39073
39104
38761
38593
38579
38502
38463
38425
38219
38222
37950
37347
37261
37214
37152
37111
37203
37164
37199
37196
37206
37035
37239
37220
37224
37219
37129
37023
36912
36918
37136
37179
37362
37887
37722
37614
37974
37918
37779
37655
37479
37759
37390
37016
37311
37555
37291
37308
37529
37522
37930
37938
37748
38045
37997
38207
38157
38222
38391
38373
38157
38160
38248
38475
38531
38603
38733
38574
38378
38352
38407
38340
38398
38409
38750
38822
38674
38788
38744
38953
39664
39612
39253
38555
38441
38431
38695
38624
38581
38933
38935
39341
39627
39603
39478
39470
39603
39380
39414
39665
39863
40486
38182
38211
38583
38848
39122
39619
38947
39233
39396
39042
39100
39922
39509
38901
38872
39015
39002
39179
39016
39149
39460
39266
39110
39160
39426
39261
39141
38983
38928
38856
38985
38919
39026
38619
38344
38353
38330
38389
38219
38570
38707
38640
38561
38540
38648
38180
37988
37085
37167
37106
36973
36847
36858
36732
36835
37137
36710
36774
36894
36899
37182
36849
36907
37014
37204
37090
37220
37060
37303
37403
37436
37344
37669
37457
37422
37496
37602
37495
37405
37341
37414
37580
37525
37719
37643
37904
38016
38299
38083
38077
38347
38515
38608
38644
38602
38518
38611
38609
38675
38976
38958
38798
38790
38789
38820
38847
38859
39049
39533
39371
40130
40315
39959
40015
40111
40332
40291
40216
40410
40471
40237
40002
40027
39839
40125
40341
40114
39846
39538
39366
39567
39807
39756
39759
39859
39789
39543
39710
39561
39644
39254
39271
39143
39144
39167
39161
39086
39015
39045
39147
39252
39182
39011
39248
39348
39511
39259
38498
38396
38391
38210
38629
38585
38492
38451
38530
38610
38464
38891
38907
39054
38680
39079
38948
39224
39427
39029
38956
39087
39023
39042
39154
39118
39118
39161
39304
39301
39359
39345
39311
39304
39330
39565
39591
39528
39600
39596
39703
39655
39545
39565
39540
39495
39435
39506
39643
39652
39795
39934
39870
39863
39706
39664
39634
39714
39731
39170
38888
38428
38787
38699
38967
39049
39023
38915
39288
39310
39325
39595
39538
39486
39444
39391
39279
38748
38745
38830
38577
38539
38835
38787
39044
39006
39020
39054
39039
38997
38788
38691
38735
38451
38376
38301
38416
38340
38383
38339
38265
38195
38178
38134
38096
38075
38060
37950
37960
38071
38725
38727
38695
38690
38757
39230
39311
39245
39017
39030
39050
39036
38768
40155
40220
40187
40029
40072
40101
40090
39770
39217
39277
38952
38920
38926
38938
39032
39072
39011
38982
38959
39044
39095
39175
39168
39093
39116
39171
39232
39346
39276
39126
38888
38788
38871
39126
39099
39054
39068
39116
39140
39150
39218
39240
39218
39238
39416
39407
39439
39515
39514
39539
39542
39514
39871
39879
39822
39566
39892
40130
40132
39901
40066
40017
39993
39972
40036
40021
39934
39886
39682
39430
39358
39077
39118
39032
39046
39107
39177
39296
39152
39119
39010
39156
38976
39178
39135
39065
38979
39640
39685
39517
39505
39451
39438
39710
39639
39481
39442
39403
39446
39527
39546
39474
39478
39536
39435
39434
39463
39456
39619
39713
39881
41702
41256
41535
42337
42461
42901
42881
43136
43195
43141
43143
43075
41590
42003
42182
42485
42322
42222
41600
41199
41246
41407
41717
41814
41957
42064
42124
42143
42117
42536
42582
42523
42540
42501
42577
42633
42666
42744
42857
42930
43049
43256
43398
43347
43412
43212
43336
43361
43203
43021
42956
43040
42792
42628
42595
42676
42662
42670
42722
42784
42779
42779
42824
42816
42529
42280
42705
42695
42755
42800
42883
42861
43046
43309
43247
43247
43125
43056
43127
43096
42749
41977
40541
40986
40951
40738
40709
40506
40652
40600
40444
40415
40385
40373
40221
40255
40239
40236
40338
40368
40267
40319
40422
40274
40301
40318
40335
40400
40377
40278
40284
40268
40218
40452
40464
40500
40281
40334
40078
40360
40544
40492
40567
40566
40577
40484
40737
40689
40382
40360
40453
40412
40405
40634
40719
40513
40266
40431
40881
40803
41083
40911
40868
40526
40469
40597
40634
40704
40987
41060
41657
41599
41825
41775
41630
41784
41799
41862
41895
41783
41765
41713
41929
41986
41870
41856
41940
41950
41913
41950
42086
42380
42302
42816
42885
43108
43258
43272
43437
43597
43686
44307
44473
44487
44463
44933
44860
44641
44840
44831
45834
46386
45625
46350
46611
46967
46984
46199
46793
46605
46866
46835
46741
46399
45636
45915
45869
45787
46260
45694
46079
46516
45998
44481
44382
42612
42881
43082
43157
43006
43227
43399
43052
43011
43244
43175
43090
43243
43240
43046
43149
43081
43136
42941
42364
42389
42118
41842
41560
41411
41255
41260
41256
41316
41284
41594
41643
41546
41574
41536
41497
41438
41576
41318
41619
41216
41376
41386
40989
40930
41161
41257
41243
41160
41091
41410
41531
41424
41570
41805
42250
42239
42271
42411
41933
42349
42105
42015
41635
42079
42162
41856
41767
41707
41780
41685
41568
41779
41936
41850
42564
42804
42809
42210
42060
41900
42206
42301
42129
42169
42067
42244
42376
42545
42733
42115
41965
41878
41725
41817
41757
41814
41830
42203
42083
41936
41274
40713
40822
40436
40801
40704
40688
40692
40901
40991
41023
41193
41043
41797
41557
41058
41117
41109
40782
40235
39878
40024
40082
40212
39863
40345
40201
40571
40808
40810
41094
41010
40844
40578
40517
40471
40601
40595
40366
40587
40762
40626
40550
40576
40590
40533
40777
40429
40422
40448
40374
40298
40299
40301
40100
40195
34371
34378
34375
34489
34516
34571
34619
34670
34771
34672
34703
34668
34698
34663
34663
34636
34620
34580
34580
34585
34576
34576
34554
34554
34536
34605
34635
34674
34666
34857
35181
35116
35071
35095
35175
35337
35290
35229
35372
35460
35465
35353
35292
35326
35448
35488
35509
35547
35568
35522
35630
35717
35906
35920
35860
35865
36059
36004
35993
36032
36148
36167
36154
36188
36233
36214
36298
36328
36153
36340
36381
36360
63909
63889
63873
63605
63345
63379
63323
64392
64229
64235
64422
64021
63811
63734
63889
63873
63605
63345
63379
63323
60990
61099
61007
61343
61595
61936
61666
62000
61940
62138
61862
61956
61619
61803
62267
61869
61738
61791
61631
61754
61830
61919
61935
61829
61864
61372
61420
61301
61303
61225
62201
62156
62312
62315
62217
62206
62311
62379
62498
61525
62062
62731
62386
62321
62618
63653
63871
64156
63861
63960
64154
63972
63714
64163
63937
64462
64401
64440
64603
64501
64343
64229
64235
64422
64021
63811
63734
63889
63873
63605
63345
63379
63323
55448
55515
55410
55695
55859
55889
56245
56300
56435
56104
55819
55169
54827
54955
55097
55012
54970
54939
55050
55010
55112
55199
55301
55522
55681
55629
55937
56873
57367
57359
58088
58029
58018
58349
58261
58124
58207
58560
58562
59123
59111
59149
59178
59144
59677
59656
59689
59721
59639
59658
59904
59717
59872
60232
60082
60131
60763
60629
60607
60750
60774
60642
60371
60068
60135
60098
60021
60293
60293
60579
60739
60933
60904
61099
61007
61343
61595
61936
61666
62000
61940
62138
61862
61956
61619
61803
62267
61869
61738
61791
61631
61754
61830
61919
61935
61829
61864
61372
61420
61301
61303
61225
62201
62156
62312
62315
62217
62206
62311
62379
62498
61525
62062
62731
62386
62321
62618
63653
63871
64156
63861
63960
64154
63972
63714
64163
63937
64462
64401
64440
64603
64501
64343
64229
64235
64422
64021
63811
63734
63889
63873
63605
63345
63379
63323
